"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/04/2021","AQS","100010002","3","6.3","ug/m3 LC","26","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/05/2021","AQS","100010002","3","7.9","ug/m3 LC","33","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/06/2021","AQS","100010002","3","12","ug/m3 LC","50","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/07/2021","AQS","100010002","3","7.1","ug/m3 LC","30","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/08/2021","AQS","100010002","3","10.4","ug/m3 LC","43","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/09/2021","AQS","100010002","3","12.1","ug/m3 LC","51","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/10/2021","AQS","100010002","3","12.2","ug/m3 LC","51","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/11/2021","AQS","100010002","3","9.9","ug/m3 LC","41","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/12/2021","AQS","100010002","3","3.3","ug/m3 LC","14","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/13/2021","AQS","100010002","3","4.6","ug/m3 LC","19","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/14/2021","AQS","100010002","3","7.3","ug/m3 LC","30","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/15/2021","AQS","100010002","3","8.9","ug/m3 LC","37","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/16/2021","AQS","100010002","3","7.5","ug/m3 LC","31","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/17/2021","AQS","100010002","3","7.4","ug/m3 LC","31","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/18/2021","AQS","100010002","3","8.8","ug/m3 LC","37","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/19/2021","AQS","100010002","3","5.3","ug/m3 LC","22","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/20/2021","AQS","100010002","3","5","ug/m3 LC","21","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/21/2021","AQS","100010002","3","8.6","ug/m3 LC","36","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/22/2021","AQS","100010002","3","10.8","ug/m3 LC","45","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/23/2021","AQS","100010002","3","9.5","ug/m3 LC","40","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/24/2021","AQS","100010002","3","10.1","ug/m3 LC","42","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/25/2021","AQS","100010002","3","7.1","ug/m3 LC","30","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/26/2021","AQS","100010002","3","5","ug/m3 LC","21","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/27/2021","AQS","100010002","3","7","ug/m3 LC","29","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/28/2021","AQS","100010002","3","9.7","ug/m3 LC","40","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/29/2021","AQS","100010002","3","11.5","ug/m3 LC","48","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/30/2021","AQS","100010002","3","9.9","ug/m3 LC","41","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"12/31/2021","AQS","100010002","3","10.7","ug/m3 LC","45","PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","38.986672","-75.5568"
"01/01/2021","AQS","100010003","1","5.6","ug/m3 LC","23","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"01/04/2021","AQS","100010003","1","6.2","ug/m3 LC","26","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"01/16/2021","AQS","100010003","1","5","ug/m3 LC","21","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"01/19/2021","AQS","100010003","1","4.9","ug/m3 LC","20","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"01/22/2021","AQS","100010003","1","3.5","ug/m3 LC","15","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"01/25/2021","AQS","100010003","1","5","ug/m3 LC","21","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"01/31/2021","AQS","100010003","1","6.7","ug/m3 LC","28","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/03/2021","AQS","100010003","1","2.3","ug/m3 LC","10","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/06/2021","AQS","100010003","1","3.6","ug/m3 LC","15","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/09/2021","AQS","100010003","1","9.5","ug/m3 LC","40","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/12/2021","AQS","100010003","1","5.6","ug/m3 LC","23","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/15/2021","AQS","100010003","1","10","ug/m3 LC","42","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/18/2021","AQS","100010003","1","4.3","ug/m3 LC","18","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/21/2021","AQS","100010003","1","12.5","ug/m3 LC","52","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/24/2021","AQS","100010003","1","3.9","ug/m3 LC","16","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/27/2021","AQS","100010003","1","4.1","ug/m3 LC","17","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/05/2021","AQS","100010003","1","2.4","ug/m3 LC","10","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/11/2021","AQS","100010003","1","14.1","ug/m3 LC","55","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/14/2021","AQS","100010003","1","4","ug/m3 LC","17","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/17/2021","AQS","100010003","1","4.1","ug/m3 LC","17","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/20/2021","AQS","100010003","1","4.1","ug/m3 LC","17","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/23/2021","AQS","100010003","1","3.8","ug/m3 LC","16","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/26/2021","AQS","100010003","1","4.9","ug/m3 LC","20","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"03/29/2021","AQS","100010003","1","3","ug/m3 LC","13","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"04/07/2021","AQS","100010003","1","6","ug/m3 LC","25","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"04/10/2021","AQS","100010003","1","3.7","ug/m3 LC","15","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"10/25/2021","AQS","100010003","1","4.9","ug/m3 LC","20","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"10/28/2021","AQS","100010003","1","3.3","ug/m3 LC","14","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"10/31/2021","AQS","100010003","1","3.7","ug/m3 LC","15","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"11/03/2021","AQS","100010003","1","4","ug/m3 LC","17","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"11/12/2021","AQS","100010003","1","4","ug/m3 LC","17","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"11/15/2021","AQS","100010003","1","1.9","ug/m3 LC","8","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/03/2021","AQS","100010003","1","2.9","ug/m3 LC","12","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/06/2021","AQS","100010003","1","8.8","ug/m3 LC","37","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/09/2021","AQS","100010003","1","9.6","ug/m3 LC","40","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/12/2021","AQS","100010003","1","2.8","ug/m3 LC","12","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/15/2021","AQS","100010003","1","5.7","ug/m3 LC","24","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/18/2021","AQS","100010003","1","6.6","ug/m3 LC","28","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/21/2021","AQS","100010003","1","8.2","ug/m3 LC","34","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/24/2021","AQS","100010003","1","7.9","ug/m3 LC","33","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/27/2021","AQS","100010003","1","4.5","ug/m3 LC","19","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"12/30/2021","AQS","100010003","1","7.8","ug/m3 LC","33","PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG","1","100.0000","88101","PM2.5 - Local Conditions","20100","Dover, DE","10","Delaware","001","Kent","39.155","-75.518056"
"02/03/2021","AQS","100031003","1","2","ug/m3 LC","8","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"02/06/2021","AQS","100031003","1","5.4","ug/m3 LC","23","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"02/18/2021","AQS","100031003","1","6.1","ug/m3 LC","25","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/02/2021","AQS","100031003","1","2.5","ug/m3 LC","10","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/05/2021","AQS","100031003","1","1.9","ug/m3 LC","8","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/08/2021","AQS","100031003","1","6","ug/m3 LC","25","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/11/2021","AQS","100031003","1","15.3","ug/m3 LC","58","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/14/2021","AQS","100031003","1","4.7","ug/m3 LC","20","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/17/2021","AQS","100031003","1","8.5","ug/m3 LC","35","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/20/2021","AQS","100031003","1","4.5","ug/m3 LC","19","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/23/2021","AQS","100031003","1","5.3","ug/m3 LC","22","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
"03/26/2021","AQS","100031003","1","4.6","ug/m3 LC","19","Bellefonte River Road Park","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.761111","-75.491944"
